#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:resampled_8" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:resampled_8" name="birthDiffRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:resampled_8" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.resampled_8" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:resampled_8" name="distribution" x="@birthRate.t:resampled_8">
#            <Uniform id="Uniform.100" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="RateACPrior.s:resampled_8" name="distribution">
#            <parameter id="rateAC.s:resampled_8" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="alpha" spec="beast.core.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.1" name="beta" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateAGPrior.s:resampled_8" name="distribution">
#            <parameter id="rateAG.s:resampled_8" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.1" name="distr">
#                <parameter estimate="false" id="RealParameter.2" name="alpha" spec="beast.core.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.3" name="beta" spec="beast.core.parameter.RealParameter">20.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateATPrior.s:resampled_8" name="distribution">
#            <parameter id="rateAT.s:resampled_8" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.2" name="distr">
#                <parameter estimate="false" id="RealParameter.4" name="alpha" spec="beast.core.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.5" name="beta" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateCGPrior.s:resampled_8" name="distribution">
#            <parameter id="rateCG.s:resampled_8" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.3" name="distr">
#                <parameter estimate="false" id="RealParameter.6" name="alpha" spec="beast.core.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.7" name="beta" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateGTPrior.s:resampled_8" name="distribution">
#            <parameter id="rateGT.s:resampled_8" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.4" name="distr">
#                <parameter estimate="false" id="RealParameter.8" name="alpha" spec="beast.core.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.9" name="beta" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@resampled_8" id="treeLikelihood.resampled_8" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:resampled_8">
#            <siteModel id="SiteModel.s:resampled_8" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:resampled_8" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:resampled_8" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:resampled_8" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="gtr.s:resampled_8" rateAC="@rateAC.s:resampled_8" rateAG="@rateAG.s:resampled_8" rateAT="@rateAT.s:resampled_8" rateCG="@rateCG.s:resampled_8" rateGT="@rateGT.s:resampled_8" spec="beast.evolution.substitutionmodel.GTR">
#                    <parameter estimate="false" id="rateCT.s:resampled_8" lower="0.0" name="rateCT" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                    <frequencies id="estimatedFreqs.s:resampled_8" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="4" id="freqParameter.s:resampled_8" lower="0.0" name="frequencies" spec="beast.core.parameter.RealParameter" upper="1.0">0.25</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:resampled_8" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:resampled_8" name="clock.rate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	rateAC	rateAG	rateAT	rateCG	rateGT	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4	YuleModel	birthRate
0	-4608.933552976891	-4579.625469717961	-29.308083258930345	-4579.625469717961	4.501479280169228	1.0	1.0	1.0	1.0	1.0	0.25	0.25	0.25	0.25	-13.403383621395179	1.0
1000	-1033.2410522026953	-1083.9339463151837	50.69289411248846	-1083.9339463151837	0.017630053437155152	0.5421665493766423	1.6507698121612342	1.0088648525110382	1.0	1.0	0.25	0.25	0.25	0.25	66.48822659086035	24.068829472382138
2000	-970.1122596744837	-1055.9218576811993	85.8095980067156	-1055.9218576811993	0.01637862701195248	0.5637199672625026	1.6507698121612342	1.0858893972133887	0.6470907447485522	0.7314345097487203	0.25	0.25	0.25	0.25	100.94895535165529	317.85644949841094
3000	-974.0914960376471	-1054.4259341926208	80.33443815497381	-1054.4259341926208	0.015739253575371225	0.5575069864771918	1.6507698121612342	0.9083363090964978	0.6470907447485522	0.2906970561086402	0.25240912182878295	0.2568632009148861	0.25	0.2407276772563309	94.35461402994977	235.5022323913549
4000	-955.8706500983676	-1043.1093698084203	87.23871971005275	-1043.1093698084203	0.01768213194195809	0.2167586891502216	1.6507698121612342	0.9083363090964978	0.6470907447485522	0.3432895357674953	0.24651863083852527	0.2568632009148861	0.25	0.24661816824658858	100.49060209918964	220.91055549643247
5000	-945.0410652465031	-1036.9687427137767	91.92767746727358	-1036.9687427137767	0.012239969492866402	0.37902552105157117	1.6507698121612342	0.9083363090964978	0.37070373532458384	0.3432895357674953	0.24651863083852527	0.2568632009148861	0.25	0.24661816824658858	105.16979654911094	365.8847940948884
6000	-945.884676819149	-1032.466824171639	86.58214735248995	-1032.466824171639	0.017206487489711587	0.6035966522050304	1.6507698121612342	0.5559191078316749	0.37070373532458384	0.3432895357674953	0.2375751949620391	0.2491180273128762	0.25774517360200994	0.2555616041230747	99.78707702981953	299.03927149593585
7000	-949.9363413034234	-1034.895769495949	84.95942819252562	-1034.895769495949	0.014690850242607398	0.6035966522050304	1.6507698121612342	0.5559191078316749	0.2950970629980564	0.3432895357674953	0.2320395492369146	0.25174073265669666	0.2663718893302826	0.2498478287761061	97.94010328830159	380.1778948604436
8000	-937.5957526926011	-1022.7031903378647	85.10743764526362	-1022.7031903378647	0.02199666919512835	0.4729489419246321	1.6507698121612342	0.4866465543096112	0.18511941188562459	0.30212052798622197	0.21985887222490555	0.25174073265669666	0.2744871246267316	0.2539132704916662	97.13050392869788	233.00198511948096
9000	-933.6467496136877	-1027.90742280288	94.26067318919239	-1027.90742280288	0.012147517931829489	0.4729489419246321	1.6507698121612342	0.2903498213369505	0.18511941188562459	0.30212052798622197	0.21445861827021073	0.25174073265669666	0.2798873785814264	0.2539132704916662	105.7734807584881	259.9710903518412
10000	-933.9247784586457	-1019.9375951104008	86.01281665175505	-1019.9375951104008	0.022221650460632902	0.4729489419246321	1.6507698121612342	0.2770408319096937	0.14989036521338928	0.26114420178892067	0.21445861827021073	0.25174073265669666	0.2745261662947698	0.2592744827783228	97.13308955887695	246.52695624100846
11000	-930.4069554696559	-1020.8769234714484	90.46996800179244	-1020.8769234714484	0.016205643365287046	0.44808718095690037	1.6507698121612342	0.2770408319096937	0.14989036521338928	0.24633563287730584	0.20735542384850944	0.2579479809424773	0.2754221124306905	0.2592744827783228	101.4795153380014	272.2350954200407
12000	-943.9857197794514	-1032.6609204725755	88.67520069312413	-1032.6609204725755	0.013790615018864326	0.44808718095690037	1.6507698121612342	0.2645488771539419	0.18669230757979682	0.24633563287730584	0.20735542384850944	0.2579479809424773	0.2754221124306905	0.2592744827783228	99.85192692744202	340.0323248112661
13000	-939.7425015603487	-1027.1933427009774	87.45084114062863	-1027.1933427009774	0.01685075280905267	0.44808718095690037	1.6507698121612342	0.2645488771539419	0.18669230757979682	0.24633563287730584	0.20735542384850944	0.2579479809424773	0.2754221124306905	0.2592744827783228	98.62756737494652	250.02380762485393
14000	-936.2327668047096	-1024.4519049159505	88.21913811124091	-1024.4519049159505	0.019088074155280105	0.44808718095690037	1.6507698121612342	0.17716568375812333	0.18669230757979682	0.24633563287730584	0.20735542384850944	0.2495542621315997	0.28381583124156806	0.2592744827783228	99.00623239559796	324.20470086838014
15000	-934.0568276291657	-1026.2218355371028	92.16500790793715	-1026.2218355371028	0.0119241576057363	0.5748403774836807	1.6507698121612342	0.17716568375812333	0.18669230757979682	0.24633563287730584	0.20735542384850944	0.2495542621315997	0.28381583124156806	0.2592744827783228	103.20142686679333	337.2667709328359
16000	-932.2295338461199	-1019.7764322746825	87.54689842856263	-1019.7764322746825	0.017629561513305116	0.6913559055839185	1.6507698121612342	0.17716568375812333	0.15072473661805236	0.24633563287730584	0.20735542384850944	0.2405105504609682	0.29285954291219957	0.2592744827783228	98.56340013736623	252.306105234338
17000	-932.5099461069167	-1017.3482728117481	84.83832670483142	-1017.3482728117481	0.022935684525690263	0.47086443812883644	1.6507698121612342	0.17716568375812333	0.1774078365713628	0.1335617127603466	0.20735542384850944	0.2405105504609682	0.29285954291219957	0.2592744827783228	95.0326113403529	330.48573097575735
