#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:resampled_2" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:resampled_2" name="birthDiffRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:resampled_2" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.resampled_2" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:resampled_2" name="distribution" x="@birthRate.t:resampled_2">
#            <Uniform id="Uniform.100" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="RateACPrior.s:resampled_2" name="distribution">
#            <parameter id="rateAC.s:resampled_2" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="alpha" spec="beast.core.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.1" name="beta" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateAGPrior.s:resampled_2" name="distribution">
#            <parameter id="rateAG.s:resampled_2" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.1" name="distr">
#                <parameter estimate="false" id="RealParameter.2" name="alpha" spec="beast.core.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.3" name="beta" spec="beast.core.parameter.RealParameter">20.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateATPrior.s:resampled_2" name="distribution">
#            <parameter id="rateAT.s:resampled_2" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.2" name="distr">
#                <parameter estimate="false" id="RealParameter.4" name="alpha" spec="beast.core.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.5" name="beta" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateCGPrior.s:resampled_2" name="distribution">
#            <parameter id="rateCG.s:resampled_2" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.3" name="distr">
#                <parameter estimate="false" id="RealParameter.6" name="alpha" spec="beast.core.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.7" name="beta" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateGTPrior.s:resampled_2" name="distribution">
#            <parameter id="rateGT.s:resampled_2" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.4" name="distr">
#                <parameter estimate="false" id="RealParameter.8" name="alpha" spec="beast.core.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.9" name="beta" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@resampled_2" id="treeLikelihood.resampled_2" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:resampled_2">
#            <siteModel id="SiteModel.s:resampled_2" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:resampled_2" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:resampled_2" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:resampled_2" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="gtr.s:resampled_2" rateAC="@rateAC.s:resampled_2" rateAG="@rateAG.s:resampled_2" rateAT="@rateAT.s:resampled_2" rateCG="@rateCG.s:resampled_2" rateGT="@rateGT.s:resampled_2" spec="beast.evolution.substitutionmodel.GTR">
#                    <parameter estimate="false" id="rateCT.s:resampled_2" lower="0.0" name="rateCT" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                    <frequencies id="estimatedFreqs.s:resampled_2" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="4" id="freqParameter.s:resampled_2" lower="0.0" name="frequencies" spec="beast.core.parameter.RealParameter" upper="1.0">0.25</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:resampled_2" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:resampled_2" name="clock.rate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	rateAC	rateAG	rateAT	rateCG	rateGT	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4	YuleModel	birthRate
0	-5827.582315098161	-5800.944438738217	-26.6378763599439	-5800.944438738217	2.200646367825879	1.0	1.0	1.0	1.0	1.0	0.25	0.25	0.25	0.25	-10.733176722408734	1.0
1000	-1284.7019877856965	-1416.6326295941124	131.9306418084159	-1416.6326295941124	0.035254375891018735	1.1885884305244232	1.9090775086674463	1.0	1.0	1.0	0.25	0.25	0.25	0.25	148.67807139247947	35.60082180420169
2000	-1050.3814224214823	-1250.3141758771776	199.93275345569535	-1250.3141758771776	0.01013726061527863	1.1885884305244232	1.9090775086674463	0.5476098060909842	1.0	0.7059167512032245	0.24316277567048683	0.254506394310644	0.25	0.25233083001886925	215.70260796471925	300.41292454178637
3000	-996.1122616994294	-1206.8220261090626	210.70976440963315	-1206.8220261090626	0.01555200430544358	0.6559388099227423	1.9090775086674463	0.5476098060909842	1.0	0.7059167512032245	0.24316277567048683	0.25501122827823325	0.2494951660324107	0.25233083001886925	225.86162248355558	457.4911950285613
4000	-965.8493761010294	-1181.6367055712428	215.7873294702134	-1181.6367055712428	0.013067357889037831	0.938071672051587	1.9090775086674463	0.456380293476371	1.0	0.7776340477248517	0.24316277567048683	0.25168105501169263	0.2494951660324107	0.25566100328540986	231.22411656838233	542.4920760977018
5000	-963.5821564225629	-1183.5781647177073	219.99600829514438	-1183.5781647177073	0.008244929691468695	0.938071672051587	1.71501723960587	0.4808610475688479	1.0	0.7776340477248517	0.24316277567048683	0.25264597263519367	0.24853024840890967	0.25566100328540986	235.37334260484684	566.3057147730693
6000	-945.6967157323944	-1158.735499027923	213.03878329552853	-1158.735499027923	0.018135394101668215	0.938071672051587	2.2184816460682226	0.5994704368450546	1.0	0.7776340477248517	0.24316277567048683	0.25264597263519367	0.24985642299742564	0.25433482869689383	228.90712655459072	421.96813674783834
7000	-927.5539822027324	-1151.9263981174058	224.37241591467338	-1151.9263981174058	0.011224191080446482	0.9811057365323538	2.2007130237607977	0.5994704368450546	0.29250724154914864	0.5950470098764709	0.24316277567048683	0.25264597263519367	0.24985642299742564	0.25433482869689383	238.7681004210335	610.2004884179183
8000	-931.6645971157222	-1155.2736240974295	223.60902698170727	-1155.2736240974295	0.0087598090896271	0.5382388953868519	2.2007130237607977	0.588211918042561	0.34459873038967137	0.5950470098764709	0.24316277567048683	0.25264597263519367	0.24985642299742564	0.25433482869689383	237.5318345058719	574.4060447449499
9000	-926.0169351807835	-1147.178373554465	221.16143837368145	-1147.178373554465	0.009169177421144559	0.5382388953868519	2.2007130237607977	0.588211918042561	0.194602623988398	0.36578456699222645	0.24316277567048683	0.25264597263519367	0.24985642299742564	0.25433482869689383	234.0412040340778	616.4191854771677
10000	-925.8956954122644	-1136.587107513942	210.69141210167768	-1136.587107513942	0.016808819783092482	0.6625717960235199	2.2007130237607977	0.588211918042561	0.09181619499045583	0.36578456699222645	0.24397659860371385	0.25264597263519367	0.24985642299742564	0.2535210057636668	223.05715509878863	313.666391248758
11000	-900.5443326274267	-1137.7167755847825	237.17244295735574	-1137.7167755847825	0.008032099030610267	0.6625717960235199	2.2007130237607977	0.588211918042561	0.21521145873689276	0.36578456699222645	0.24397659860371385	0.25264597263519367	0.24985642299742564	0.2535210057636668	250.35976623775986	635.6771378238027
12000	-920.8175965414678	-1144.3725154694553	223.5549189279875	-1144.3725154694553	0.008712828458950824	0.7213965813342474	1.686598951997787	0.588211918042561	0.21521145873689276	0.36578456699222645	0.24397659860371385	0.25264597263519367	0.24985642299742564	0.2535210057636668	236.55046208956963	506.80196988879004
13000	-934.6471203900908	-1142.346142898501	207.69902250841025	-1142.346142898501	0.013326117496842184	0.7213965813342474	1.686598951997787	0.3032068506073113	0.2664843886086407	0.36578456699222645	0.24397659860371385	0.2582238914123014	0.2442785042203179	0.2535210057636668	220.2446638776276	497.0609896067299
14000	-913.386740032489	-1136.9472561169905	223.5605160845015	-1136.9472561169905	0.01098782282990542	0.37784462426121934	1.4846085597951293	0.17317913599280535	0.17884284475033946	0.2853634381440817	0.24006043641657995	0.2621400535994353	0.2442785042203179	0.2535210057636668	234.14951928509043	452.52156739779736
15000	-913.4683778331952	-1130.8130588626968	217.3446810295017	-1130.8130588626968	0.01650591660194822	0.37784462426121934	1.4846085597951293	0.1993991075189953	0.17884284475033946	0.2853634381440817	0.23297254681733878	0.26633868143667316	0.2471677659823212	0.2535210057636668	228.0702389892541	395.1556390476997
16000	-897.776774370106	-1120.8272115629723	223.05043719286633	-1120.8272115629723	0.013728717886445068	0.5905121340647987	1.1194517062057965	0.1993991075189953	0.13189838876103588	0.18038789010602466	0.23297254681733878	0.25893385426753107	0.2471677659823212	0.2609258329328089	233.194824067105	581.5503762273491
17000	-911.1741477957398	-1127.1569453861625	215.98279759042273	-1127.1569453861625	0.01230169522186625	0.5905121340647987	1.1194517062057965	0.15553566791056747	0.13189838876103588	0.18038789010602466	0.22827941990646194	0.25893385426753107	0.24399857723009297	0.268788148595914	225.88678648499965	505.58614808919964
